"0到1个月",1
"0到11个月",1
"2到5个月",1
"3到4个月",1
"6到11个月",1
"6到9个月",1
"仅一名女婴",1
"婴儿式",1
"试管婴儿",1
"乳牙",1
"12到17个月",2
"12到23个月",2
"15到18个月",2
"18到23个月",2
"2岁到3岁",2
"3岁到4岁",2
"10岁到11岁",3
"12岁到13岁",3
"4岁到5岁",3
"5岁到6岁",3
"6岁到7岁",3
"8岁到9岁",3
"学龄儿童",3
"幼儿",3
"独生子女家庭",3
"顽童",3
"儿童画",3
"男孩",3
"仅一名男孩",3
"仅一个少女",3
"女生",3
"仅少女",3
"仅一个女孩",3
"乡村女孩",3
"13岁到14岁",4
"14岁到15岁",4
"16岁到17岁",4
"18岁到19岁",4
"女子15岁生日会",4
"20到24岁",5
"20岁到25岁",5
"20到29岁",5
"21岁生日",5
"25岁到29岁",5
"25岁到30岁",5
"30岁到34岁",5
"30岁到35岁",5
"30到39岁",5
"仅一个青年女人",5
"仅一个青年男人",5
"仅一个少男",5
"20多岁",5
"30多岁",5
"35岁到39岁",6
"35岁到40岁",6
"40到44岁",6
"40岁到45岁",6
"40到49岁",6
"45到49岁",6
"45岁到50岁",6
"50到54岁",6
"50岁到55岁",6
"50到59岁",6
"55到59岁",6
"55岁到60岁",6
"中年人",6
"中年女人",6
"仅一个中年女人",6
"中年男人",6
"仅一个中年男人",6
"中老年女人",6
"中老年男人",6
"仅一个中老年女人",6
"仅一个中老年男人",6
"中老年人",6
"40多岁",6
"50多岁",6
"仅中年女人",6
"仅中老年女人",6
"仅中年男人",6
"仅中老年男人",6
"60到64岁",7
"60岁到65岁",7
"60到69岁",7
"65到69岁",7
"65岁到70岁",7
"70到90岁",7
"80到89岁",7
"100岁以上",7
"80岁以上",7
"仅一个老年男人",7
"仅一个老年女人",7
"60多岁",7
"90多岁",7
"70多岁",7
"仅老年女人",7
"仅老年男人",7
